year,month,day,statefips,case_count,new_case_count
2020,5,23,49,8260,203
2020,5,23,50,954,2
2020,5,23,51,35725,800
2020,5,23,53,20740,214
2020,5,23,54,1729,24
2020,5,23,55,15196,428
2020,5,23,56,813,10
2020,5,24,1,14478,329
2020,5,24,2,409,0
2020,5,24,4,16339,299
2020,5,24,5,5922,147
2020,5,24,6,94743,1928
2020,5,24,8,24140,208
2020,5,24,9,40468,446
2020,5,24,10,8809,119
2020,5,24,11,8110,144
2020,5,24,12,50859,740
2020,5,24,13,40989,581
2020,5,24,15,633,0
2020,5,24,16,2650,24
2020,5,24,17,110541,2441
2020,5,24,18,32151,477
2020,5,24,19,17434,536
2020,5,24,20,9135,16
2020,5,24,21,8842,30
2020,5,24,22,37293,128
2020,5,24,23,2055,42
2020,5,24,24,46919,1311
2020,5,24,25,92675,1013
2020,5,24,26,54616,312
2020,5,24,27,20582,728
2020,5,24,28,13252,247
2020,5,24,29,12114,192
2020,5,24,30,479,0
2020,5,24,31,12133,145
2020,5,24,32,7886,117
2020,5,24,33,4149,60
2020,5,24,34,154154,1050
2020,5,24,35,6943,148
2020,5,24,36,366346,1601
2020,5,24,37,23231,500
2020,5,24,38,2418,53
2020,5,24,39,31911,503
2020,5,24,40,6037,77
2020,5,24,41,3927,39
2020,5,24,42,71656,554
2020,5,24,44,14065,113
2020,5,24,45,10096,201
2020,5,24,46,4563,95
2020,5,24,47,20116,351
2020,5,24,48,56050,599
2020,5,24,49,8392,132
2020,5,24,50,956,2
2020,5,24,51,36220,495
2020,5,24,53,20989,249
2020,5,24,54,1771,42
2020,5,24,55,15573,377
2020,5,24,56,813,0
2020,5,25,1,14986,508
2020,5,25,2,412,3
2020,5,25,4,16561,222
2020,5,25,5,6029,107
2020,5,25,6,97017,2274
2020,5,25,8,24256,116
2020,5,25,9,40873,405
2020,5,25,10,8965,156
2020,5,25,11,8225,115
2020,5,25,12,51738,879
2020,5,25,13,41414,425
2020,5,25,15,633,0
2020,5,25,16,2664,14
2020,5,25,17,112248,1707
2020,5,25,18,32489,338
2020,5,25,19,17628,194
2020,5,25,20,9272,137
2020,5,25,21,8899,57
2020,5,25,22,37916,623
2020,5,25,23,2074,19
2020,5,25,24,47754,835
2020,5,25,25,93271,596
2020,5,25,26,54816,200
2020,5,25,27,21324,742
2020,5,25,28,13458,206
2020,5,25,29,12296,182
2020,5,25,30,479,0
2020,5,25,31,12354,221
2020,5,25,32,7959,73
2020,5,25,33,4197,48
2020,5,25,34,155092,938
2020,5,25,35,7026,83
2020,5,25,36,367625,1279
2020,5,25,37,23997,766
2020,5,25,38,2457,39
2020,5,25,39,32477,566
2020,5,25,40,6090,53
2020,5,25,41,3949,22
2020,5,25,42,72356,700
2020,5,25,44,14065,0
2020,5,25,45,10178,82
2020,5,25,46,4586,23
2020,5,25,47,20533,417
2020,5,25,48,56490,440
2020,5,25,49,8521,129
2020,5,25,50,962,6
2020,5,25,51,37703,1483
2020,5,25,53,21265,276
2020,5,25,54,1782,11
2020,5,25,55,15857,284
2020,5,25,56,843,30
2020,5,26,1,15650,664
2020,5,26,2,416,4
2020,5,26,4,16783,222
2020,5,26,5,6180,151
2020,5,26,6,99924,2907
2020,5,26,8,24553,297
2020,5,26,9,41303,430
2020,5,26,10,9066,101
2020,5,26,11,8334,109
2020,5,26,12,52247,509
2020,5,26,13,42066,652
2020,5,26,15,633,0
2020,5,26,16,2699,35
2020,5,26,17,113486,1238
2020,5,26,18,32856,367
2020,5,26,19,17999,371
2020,5,26,20,9352,80
2020,5,26,21,9175,276
2020,5,26,22,38252,336
2020,5,26,23,2109,35
2020,5,26,24,48290,536
2020,5,26,25,93693,422
2020,5,26,26,55040,224
2020,5,26,27,21969,645
2020,5,26,28,13731,273
2020,5,26,29,12437,141
2020,5,26,30,479,0
2020,5,26,31,12618,264
2020,5,26,32,8059,100
2020,5,26,33,4231,34
2020,5,26,34,155764,672
2020,5,26,35,7130,104
2020,5,26,36,368669,1044
2020,5,26,37,24188,191
2020,5,26,38,2422,-35
2020,5,26,39,33006,529
2020,5,26,40,6137,47
2020,5,26,41,3968,19
2020,5,26,42,72873,517
2020,5,26,44,14210,145
2020,5,26,45,10416,238
2020,5,26,46,4653,67
2020,5,26,47,20960,427
2020,5,26,48,57573,1083
2020,5,26,49,8622,101
2020,5,26,50,967,5
2020,5,26,51,39315,1612
2020,5,26,53,21538,273
2020,5,26,54,1854,72
2020,5,26,55,16141,284
2020,5,26,56,850,7
2020,5,27,1,16032,382
2020,5,27,2,417,1
2020,5,27,4,17262,479
2020,5,27,5,6277,97
2020,5,27,6,101873,1949
2020,5,27,8,24775,222
2020,5,27,9,41288,-15
2020,5,27,10,9096,30
2020,5,27,11,8406,72
2020,5,27,12,52626,379
2020,5,27,13,42713,647
2020,5,27,15,634,1
2020,5,27,16,2731,32
2020,5,27,17,114612,1126
2020,5,27,18,33242,386
2020,5,27,19,18446,447
2020,5,27,20,9453,101
2020,5,27,21,9313,138
2020,5,27,22,38694,442
2020,5,27,23,2137,28
2020,5,27,24,49042,752
2020,5,27,25,94220,527
2020,5,27,26,55544,504
2020,5,27,27,22474,505
2020,5,27,28,14044,313
2020,5,27,29,12624,187
2020,5,27,30,481,2
2020,5,27,31,12975,357
2020,5,27,32,8150,91
2020,5,27,33,4286,55
2020,5,27,34,156628,864
2020,5,27,35,7252,122
2020,5,27,36,369801,1132
2020,5,27,37,24787,599
2020,5,27,38,2442,20
2020,5,27,39,33439,433
2020,5,27,40,6229,92
2020,5,27,41,4041,73
2020,5,27,42,73646,773
2020,5,27,44,14353,143
2020,5,27,45,10623,207
2020,5,27,46,4710,57
2020,5,27,47,21360,400
2020,5,27,48,59105,1532
2020,5,27,49,8710,88
2020,5,27,50,971,4
2020,5,27,51,40220,905
2020,5,27,53,21825,287
2020,5,27,54,1899,45
2020,5,27,55,16786,645
2020,5,27,56,860,10
2020,5,28,1,16530,498
2020,5,28,2,430,13
2020,5,28,4,17763,501
2020,5,28,5,6538,261
2020,5,28,6,104071,2198
2020,5,28,8,25116,341
2020,5,28,9,41559,271
2020,5,28,10,9171,75
2020,5,28,11,8492,86
2020,5,28,12,53277,651
2020,5,28,13,43363,650
2020,5,28,15,637,3
2020,5,28,16,2770,39
2020,5,28,17,116128,1516
2020,5,28,18,33885,643
2020,5,28,19,18672,226
2020,5,28,20,9513,60
2020,5,28,21,9510,197
2020,5,28,22,38907,213
2020,5,28,23,2189,52
2020,5,28,24,50334,1292
2020,5,28,25,94895,675
2020,5,28,26,55944,400
2020,5,28,27,22957,483
2020,5,28,28,14372,328
2020,5,28,29,12815,191
2020,5,28,30,485,4
2020,5,28,31,13260,285
2020,5,28,32,8247,97
2020,5,28,33,4389,103
2020,5,28,34,157815,1187
2020,5,28,35,7364,112
2020,5,28,36,371559,1758
2020,5,28,37,25616,829
2020,5,28,38,2484,42
2020,5,28,39,33915,476
2020,5,28,40,6270,41
2020,5,28,41,4087,46
2020,5,28,42,74312,666
2020,5,28,44,14494,141
2020,5,28,45,10788,165
2020,5,28,46,4793,83
2020,5,28,47,21763,403
2020,5,28,48,60820,1715
2020,5,28,49,8953,243
2020,5,28,50,974,3
2020,5,28,51,41370,1150
2020,5,28,53,22091,266
2020,5,28,54,1935,36
2020,5,28,55,17476,690
2020,5,28,56,876,16
2020,5,29,1,17031,501
2020,5,29,2,436,6
2020,5,29,4,18465,702
2020,5,29,5,6777,239
2020,5,29,6,107043,2972
2020,5,29,8,25602,486
2020,5,29,9,41762,203
2020,5,29,10,9236,65
2020,5,29,11,8538,46
2020,5,29,12,54489,1212
2020,5,29,13,43888,525
2020,5,29,15,639,2
2020,5,29,16,2804,34
2020,5,29,17,117794,1666
2020,5,29,18,34399,514
2020,5,29,19,19019,347
2020,5,29,20,9826,313
2020,5,29,21,9688,178
2020,5,29,22,38907,0
2020,5,29,23,2226,37
2020,5,29,24,51631,1297
2020,5,29,25,95512,617
2020,5,29,26,56589,645
2020,5,29,27,23541,584
2020,5,29,28,14790,418
2020,5,29,29,12949,134
2020,5,29,30,493,8
2020,5,29,31,13654,394
2020,5,29,32,8375,128
2020,5,29,33,4492,103
2020,5,29,34,158844,1029
2020,5,29,35,7493,129
2020,5,29,36,373108,1549
2020,5,29,37,26735,1119
2020,5,29,38,2523,39
2020,5,29,39,34566,651
2020,5,29,40,6338,68
2020,5,29,41,4133,46
2020,5,29,42,75073,761
2020,5,29,44,14635,141
2020,5,29,45,11131,343
2020,5,29,46,4866,73
2020,5,29,47,22199,436
2020,5,29,48,62073,1253
2020,5,29,49,9282,329
2020,5,29,50,975,1
2020,5,29,51,42502,1132
2020,5,29,53,22377,286
2020,5,29,54,1972,37
2020,5,29,55,18050,574
2020,5,29,56,891,15
2020,5,30,1,17359,328
2020,5,30,2,441,5
2020,5,30,4,19255,790
2020,5,30,5,7013,236
2020,5,30,6,110100,3057
2020,5,30,8,26084,482
2020,5,30,9,42022,260
2020,5,30,10,9422,186
2020,5,30,11,8717,179
2020,5,30,12,55416,927
2020,5,30,13,44336,448
2020,5,30,15,641,2
2020,5,30,16,2840,36
2020,5,30,17,119290,1496
2020,5,30,18,35064,665
2020,5,30,19,19336,317
2020,5,30,20,9847,21
2020,5,30,21,9887,199
2020,5,30,22,39682,775
2020,5,30,23,2282,56
2020,5,30,24,52662,1031
2020,5,30,25,96301,789
2020,5,30,26,56848,259
2020,5,30,27,24200,659
2020,5,30,28,15229,439
2020,5,30,29,13118,169
2020,5,30,30,505,12
2020,5,30,31,13905,251
2020,5,30,32,8519,144
2020,5,30,33,4545,53
2020,5,30,34,159608,764
2020,5,30,35,7624,131
2020,5,30,36,374471,1363
2020,5,30,37,27761,1026
2020,5,30,38,2557,34
2020,5,30,39,35034,468
2020,5,30,40,6418,80
2020,5,30,41,4185,52
2020,5,30,42,75789,716
2020,5,30,44,14819,184
2020,5,30,45,11394,263
2020,5,30,46,4960,94
2020,5,30,47,22676,477
2020,5,30,48,63396,1323
2020,5,30,49,9551,269
2020,5,30,50,977,2
2020,5,30,51,43580,1078
2020,5,30,53,22618,241
2020,5,30,54,1989,17
2020,5,30,55,18515,465
2020,5,30,56,898,7
2020,5,31,1,17952,593
2020,5,31,2,469,28
2020,5,31,4,19936,681
2020,5,31,5,7253,240
2020,5,31,6,113114,3014
2020,5,31,8,26364,280
2020,5,31,9,42201,179
2020,5,31,10,9498,76
2020,5,31,11,8801,84
2020,5,31,12,56155,739
2020,5,31,13,45051,715
2020,5,31,15,642,1
2020,5,31,16,2855,15
2020,5,31,17,120588,1298
2020,5,31,18,35429,365
2020,5,31,19,19621,285
2020,5,31,20,9878,31
2020,5,31,21,9937,50
2020,5,31,22,40021,339
2020,5,31,23,2325,43
2020,5,31,24,53456,794
2020,5,31,25,96965,664
2020,5,31,26,57355,507
2020,5,31,27,24860,660
2020,5,31,28,15501,272
2020,5,31,29,13297,179
2020,5,31,30,515,10
2020,5,31,31,14101,196
2020,5,31,32,8628,109
2020,5,31,33,4651,106
2020,5,31,34,160445,837
2020,5,31,35,7689,65
2020,5,31,36,375575,1104
2020,5,31,37,28686,925
2020,5,31,38,2580,23
2020,5,31,39,35513,479
2020,5,31,40,6506,88
2020,5,31,41,4243,58
2020,5,31,42,76218,429
2020,5,31,44,14928,109
2020,5,31,45,11861,467
2020,5,31,46,4993,33
2020,5,31,47,22832,156
2020,5,31,48,64974,1578
2020,5,31,49,9829,278
2020,5,31,50,981,4
2020,5,31,51,44576,996
2020,5,31,53,22814,196
2020,5,31,54,2010,21
2020,5,31,55,18684,169
2020,5,31,56,903,5
2020,6,1,1,18534,582
2020,6,1,2,476,7
2020,6,1,4,20123,187
2020,6,1,5,7443,190
2020,6,1,6,115643,2529
2020,6,1,8,26563,199
2020,6,1,9,42740,539
2020,6,1,10,9605,107
2020,6,1,11,8857,56
2020,6,1,12,56822,667
2020,6,1,13,45757,706
2020,6,1,15,642,0
2020,6,1,16,2908,53
2020,6,1,17,121666,1078
2020,6,1,18,35684,255
2020,6,1,19,19789,168
2020,6,1,20,10103,225
2020,6,1,21,10150,213
2020,6,1,22,40452,431
2020,6,1,23,2349,24
2020,6,1,24,54035,579
2020,6,1,25,100805,3840
2020,6,1,26,58435,1080
2020,6,1,27,25218,358
2020,6,1,28,15752,251
2020,6,1,29,13523,226
2020,6,1,30,519,4
2020,6,1,31,14345,244
2020,6,1,32,8701,73
2020,6,1,33,4685,34
2020,6,1,34,160918,473
2020,6,1,35,7800,111
2020,6,1,36,376520,945
2020,6,1,37,29368,682
2020,6,1,38,2628,48
2020,6,1,39,35984,471
2020,6,1,40,6573,67
2020,6,1,41,4303,60
2020,6,1,42,76734,516
2020,6,1,44,14991,63
2020,6,1,45,12148,287
2020,6,1,46,5034,41
2020,6,1,47,23242,410
2020,6,1,48,66081,1107
2020,6,1,49,10026,197
2020,6,1,50,983,2
2020,6,1,51,45366,790
2020,6,1,53,23272,458
2020,6,1,54,2028,18
2020,6,1,55,18825,141
2020,6,1,56,910,7
2020,6,2,1,18771,237
2020,6,2,2,497,21
2020,6,2,4,21250,1127
2020,6,2,5,7818,375
2020,6,2,6,118081,2438
2020,6,2,8,26774,211
2020,6,2,9,42979,239
2020,6,2,10,9685,80
2020,6,2,11,8886,29
2020,6,2,12,57439,617
2020,6,2,13,46063,306
2020,6,2,15,643,1
2020,6,2,16,2935,27
2020,6,2,17,123244,1578
2020,6,2,18,36129,445
2020,6,2,19,20017,228
2020,6,2,20,10143,40
2020,6,2,21,10287,137
2020,6,2,22,40857,405
2020,6,2,23,2377,28
2020,6,2,24,54831,796
2020,6,2,25,101163,358
2020,6,2,26,58680,245
2020,6,2,27,25518,300
2020,6,2,28,16020,268
2020,6,2,29,13822,299
2020,6,2,30,523,4
2020,6,2,31,14611,266
2020,6,2,32,8858,157
2020,6,2,33,4749,64
2020,6,2,34,161545,627
2020,6,2,35,8024,224
2020,6,2,36,377881,1361
2020,6,2,37,30052,684
2020,6,2,38,2649,21
2020,6,2,39,36350,366
2020,6,2,40,6692,119
2020,6,2,41,4338,35
2020,6,2,42,77315,581
2020,6,2,44,15112,121
2020,6,2,45,12415,267
2020,6,2,46,5066,32
2020,6,2,47,24498,1256
2020,6,2,48,67966,1885
2020,6,2,49,10237,211
2020,6,2,50,988,5
2020,6,2,51,46202,836
2020,6,2,53,23608,336
2020,6,2,54,2056,28
2020,6,2,55,19223,398
2020,6,2,56,912,2
2020,6,3,1,18851,80
2020,6,3,2,516,19
2020,6,3,4,22245,995
2020,6,3,5,8067,249
2020,6,3,6,120407,2326
2020,6,3,8,27046,272
2020,6,3,9,43091,112
2020,6,3,10,9712,27
2020,6,3,11,9016,130
2020,6,3,12,58756,1317
2020,6,3,13,46711,648
2020,6,3,15,643,0
2020,6,3,16,2990,55
2020,6,3,17,124279,1035
2020,6,3,18,36609,480
2020,6,3,19,20376,359
2020,6,3,20,10281,138
2020,6,3,21,10485,198
2020,6,3,22,41244,387
2020,6,3,23,2418,41
2020,6,3,24,55617,786
2020,6,3,25,101592,429
2020,6,3,26,58990,310
2020,6,3,27,25881,363
2020,6,3,28,16322,302
2020,6,3,29,14020,198
2020,6,3,30,525,2
2020,6,3,31,14866,255
2020,6,3,32,8950,92
2020,6,3,33,4795,46
2020,6,3,34,162068,523
2020,6,3,35,8140,116
2020,6,3,36,378924,1043
2020,6,3,37,31013,961
2020,6,3,38,2682,33
2020,6,3,39,36792,442
2020,6,3,40,6805,113
2020,6,3,41,4399,61
2020,6,3,42,77871,556
2020,6,3,44,15219,107
2020,6,3,45,12651,236
2020,6,3,46,5161,95
2020,6,3,47,25024,526
2020,6,3,48,69546,1580
2020,6,3,49,10558,321
2020,6,3,50,990,2
2020,6,3,51,46867,665
2020,6,3,53,23776,168
2020,6,3,54,2077,21
2020,6,3,55,19896,673
2020,6,3,56,915,3
2020,6,4,1,19072,221
2020,6,4,2,542,26
2020,6,4,4,22818,573
2020,6,4,5,8425,358
2020,6,4,6,122917,2510
2020,6,4,8,27346,300
2020,6,4,9,43239,148
2020,6,4,10,9746,34
2020,6,4,11,9120,104
2020,6,4,12,60175,1419
2020,6,4,13,47528,817
2020,6,4,15,644,1
2020,6,4,16,3054,64
2020,6,4,17,125149,870
2020,6,4,18,37005,396
2020,6,4,19,20943,567
2020,6,4,20,10332,51
2020,6,4,21,10781,296
2020,6,4,22,41673,429
2020,6,4,23,2446,28
2020,6,4,24,56490,873
2020,6,4,25,102063,471
2020,6,4,26,59215,225
2020,6,4,27,26284,403
2020,6,4,28,16560,238
2020,6,4,29,14286,266
2020,6,4,30,537,12
2020,6,4,31,15117,251
2020,6,4,32,9118,168
2020,6,4,33,4876,81
2020,6,4,34,162530,462
2020,6,4,35,8353,213
2020,6,4,36,379977,1053
2020,6,4,37,32276,1263
2020,6,4,38,2709,27
2020,6,4,39,37282,490
2020,6,4,40,6907,102
2020,6,4,41,4475,76
2020,6,4,42,78428,557
2020,6,4,44,15325,106
2020,6,4,45,13005,354
2020,6,4,46,5247,86
2020,6,4,47,25374,350
2020,6,4,48,71330,1784
2020,6,4,49,10858,300
2020,6,4,50,1026,36
2020,6,4,51,47817,950
2020,6,4,53,23999,223
2020,6,4,54,2102,25
2020,6,4,55,20359,463
2020,6,4,56,921,6
2020,6,5,1,19387,315
2020,6,5,2,565,23
2020,6,5,4,24369,1551
2020,6,5,5,8651,226
2020,6,5,6,126510,3593
2020,6,5,8,27601,255
2020,6,5,9,43460,221
2020,6,5,10,9773,27
2020,6,5,11,9199,79
2020,6,5,12,61480,1305
2020,6,5,13,48280,752
2020,6,5,15,653,9
2020,6,5,16,3111,57
2020,6,5,17,126317,1168
2020,6,5,18,37499,494
2020,6,5,19,21332,389
2020,6,5,20,10493,161
2020,6,5,21,11051,270
2020,6,5,22,42100,427
2020,6,5,23,2482,36
2020,6,5,24,57407,917
2020,6,5,25,102557,494
2020,6,5,26,63744,4529
2020,6,5,27,26991,707
2020,6,5,28,16769,209
2020,6,5,29,14515,229
2020,6,5,30,539,2
2020,6,5,31,15379,262
2020,6,5,32,9306,188
2020,6,5,33,4953,77
2020,6,5,34,163336,806
2020,6,5,35,8672,319
2020,6,5,36,381019,1042
2020,6,5,37,33417,1141
2020,6,5,38,2748,39
2020,6,5,39,37758,476
2020,6,5,40,7004,97
2020,6,5,41,4585,110
2020,6,5,42,78908,480
2020,6,5,44,15441,116
2020,6,5,45,13453,448
2020,6,5,46,5277,30
2020,6,5,47,25799,425
2020,6,5,48,73323,1993
2020,6,5,49,11344,486
2020,6,5,50,1027,1
2020,6,5,51,48491,674
2020,6,5,53,24546,547
2020,6,5,54,2119,17
2020,6,5,55,20723,364
2020,6,5,56,933,12
2020,6,6,1,20043,656
2020,6,6,2,579,14
2020,6,6,4,25517,1148
2020,6,6,5,9101,450
2020,6,6,6,129147,2637
2020,6,6,8,27834,233
2020,6,6,9,43818,358
2020,6,6,10,9845,72
2020,6,6,11,9269,70
2020,6,6,12,62750,1270
2020,6,6,13,48943,663
2020,6,6,15,661,8
2020,6,6,16,3139,28
2020,6,6,17,127251,934
2020,6,6,18,37928,429
2020,6,6,19,21527,195
2020,6,6,20,10517,24
2020,6,6,21,11359,308
2020,6,6,22,42597,497
2020,6,6,23,2524,42
2020,6,6,24,58099,692
2020,6,6,25,103132,575
2020,6,6,26,64196,452
2020,6,6,27,27512,521
2020,6,6,28,17034,265
2020,6,6,29,14659,144
2020,6,6,30,540,1
2020,6,6,31,15543,164
2020,6,6,32,9494,188
2020,6,6,33,5019,66
2020,6,6,34,163893,557
2020,6,6,35,8800,128
2020,6,6,36,382102,1083
2020,6,6,37,34809,1392
2020,6,6,38,2819,71
2020,6,6,39,38111,353
2020,6,6,40,7060,56
2020,6,6,41,4672,87
2020,6,6,42,79507,599
2020,6,6,44,15441,0
2020,6,6,45,13916,463
2020,6,6,46,5367,90
2020,6,6,47,26359,560
2020,6,6,48,75077,1754
2020,6,6,49,11866,522
2020,6,6,50,1046,19
2020,6,6,51,49350,859
2020,6,6,53,24767,221
2020,6,6,54,2136,17
2020,6,6,55,20997,274
2020,6,6,56,939,6
2020,6,7,1,20500,457
2020,6,7,2,588,9
2020,6,7,4,26924,1407
2020,6,7,5,9426,325
2020,6,7,6,131997,2850
2020,6,7,8,27987,153
2020,6,7,9,43968,150
2020,6,7,10,9942,97
2020,6,7,11,9332,63
2020,6,7,12,63930,1180
2020,6,7,13,49371,428
2020,6,7,15,663,2
2020,6,7,16,3153,14
2020,6,7,17,128070,819
2020,6,7,18,38328,400
2020,6,7,19,21794,267
2020,6,7,20,10549,32
2020,6,7,21,11393,34
2020,6,7,22,42927,330
2020,6,7,23,2570,46
2020,6,7,24,58593,494
2020,6,7,25,103436,304
2020,6,7,26,64615,419
2020,6,7,27,27897,385
2020,6,7,28,17270,236
2020,6,7,29,14985,326
2020,6,7,30,545,5
2020,6,7,31,15634,91
2020,6,7,32,9673,179
2020,6,7,33,5043,24
2020,6,7,34,164164,271
2020,6,7,35,8940,140
2020,6,7,36,382879,777
2020,6,7,37,35663,854
2020,6,7,38,2864,45
2020,6,7,39,38476,365
2020,6,7,40,7151,91
2020,6,7,41,4809,137
2020,6,7,42,80001,494
2020,6,7,44,15441,0
2020,6,7,45,14286,370
2020,6,7,46,5438,71
2020,6,7,47,26811,452
2020,6,7,48,75948,871
2020,6,7,49,12084,218
2020,6,7,50,1063,17
2020,6,7,51,50633,1283
2020,6,7,53,25064,297
2020,6,7,54,2144,8
2020,6,7,55,21246,249
2020,6,7,56,947,8
2020,6,8,1,20925,425
2020,6,8,2,607,19
2020,6,8,4,27761,837
2020,6,8,5,9740,314
2020,6,8,6,134287,2290
2020,6,8,8,28169,182
2020,6,8,9,44092,124
2020,6,8,10,9972,30
2020,6,8,11,9389,57
2020,6,8,12,64896,966
2020,6,8,13,49995,624
2020,6,8,15,664,1
2020,6,8,16,3197,44
2020,6,8,17,129543,1473
2020,6,8,18,38553,225
2020,6,8,19,22111,317
2020,6,8,20,10724,175
2020,6,8,21,11701,308
2020,6,8,22,43163,236
2020,6,8,23,2588,18
2020,6,8,24,59024,431
2020,6,8,25,103626,190
2020,6,8,26,64911,296
2020,6,8,27,28235,338
2020,6,8,28,17768,498
2020,6,8,29,15159,174
2020,6,8,30,548,3
2020,6,8,31,15752,118
2020,6,8,32,9815,142
2020,6,8,33,5079,36
2020,6,8,34,164497,333
2020,6,8,35,9062,122
2020,6,8,36,383591,712
2020,6,8,37,36581,918
2020,6,8,38,2883,19
2020,6,8,39,38837,361
2020,6,8,40,7206,55
2020,6,8,41,4927,118
2020,6,8,42,80432,431
2020,6,8,44,15642,201
2020,6,8,45,14800,514
2020,6,8,46,5471,33
2020,6,8,47,27217,406
2020,6,8,48,77326,1378
2020,6,8,49,12378,294
2020,6,8,50,1075,12
2020,6,8,51,51201,568
2020,6,8,53,25593,529
2020,6,8,54,2161,17
2020,6,8,55,21463,217
2020,6,8,56,960,13
2020,6,9,1,21422,497
2020,6,9,2,620,13
2020,6,9,4,28396,635
2020,6,9,5,10080,340
2020,6,9,6,137245,2958
2020,6,9,8,28333,164
2020,6,9,9,44179,87
2020,6,9,10,10020,48
2020,6,9,11,9474,85
2020,6,9,12,65992,1096
2020,6,9,13,50769,774
2020,6,9,15,670,6
2020,6,9,16,3226,29
2020,6,9,17,130321,778
2020,6,9,18,38985,432
2020,6,9,19,22271,160
2020,6,9,20,10786,62
2020,6,9,21,11891,190
2020,6,9,22,43725,562
2020,6,9,23,2606,18
2020,6,9,24,59543,519
2020,6,9,25,103889,263
2020,6,9,26,65190,279
2020,6,9,27,28534,299
2020,6,9,28,18109,341
2020,6,9,29,15396,237
2020,6,9,30,554,6
2020,6,9,31,15888,136
2020,6,9,32,10046,231
2020,6,9,33,5132,53
2020,6,9,34,164796,299
2020,6,9,35,9105,43
2020,6,9,36,384281,690
2020,6,9,37,37393,812
2020,6,9,38,2904,21
2020,6,9,39,39162,325
2020,6,9,40,7364,158
2020,6,9,41,5027,100
2020,6,9,42,80964,532
2020,6,9,44,15691,49
2020,6,9,45,15228,428
2020,6,9,46,5523,52
2020,6,9,47,27865,648
2020,6,9,48,79271,1945
2020,6,9,49,12639,261
2020,6,9,50,1084,9
2020,6,9,51,51688,487
2020,6,9,53,25796,203
2020,6,9,54,2179,18
2020,6,9,55,21738,275
2020,6,9,56,970,10
2020,6,10,1,21989,567
2020,6,10,2,642,22
2020,6,10,4,29981,1585
2020,6,10,5,10368,288
2020,6,10,6,140139,2894
2020,6,10,8,28484,151
2020,6,10,9,44347,168
2020,6,10,10,10056,36
2020,6,10,11,9537,63
2020,6,10,12,67363,1371
2020,6,10,13,51465,696
2020,6,10,15,673,3
2020,6,10,16,3262,36
2020,6,10,17,130889,568
2020,6,10,18,39297,312
2020,6,10,19,22733,462
2020,6,10,20,10931,145
2020,6,10,21,12029,138
2020,6,10,22,44143,418
2020,6,10,23,2637,31
2020,6,10,24,60114,571
2020,6,10,25,104156,267
2020,6,10,26,65377,187
2020,6,10,27,28900,366
2020,6,10,28,18483,374
2020,6,10,29,15662,266
2020,6,10,30,561,7
2020,6,10,31,16025,137
2020,6,10,32,10216,170
2020,6,10,33,5178,46
2020,6,10,34,165346,550
2020,6,10,35,9250,145
2020,6,10,36,384945,664
2020,6,10,37,38305,912
2020,6,10,38,2944,40
2020,6,10,39,39575,413
2020,6,10,40,7480,116
2020,6,10,41,5099,72
2020,6,10,42,81410,446
2020,6,10,44,15756,65
2020,6,10,45,15759,531
2020,6,10,46,5604,81
2020,6,10,47,28379,514
2020,6,10,48,81771,2500
2020,6,10,49,12982,343
2020,6,10,50,1095,11
2020,6,10,51,52125,437
2020,6,10,53,25940,144
2020,6,10,54,2193,14
2020,6,10,55,24091,2353
2020,6,10,56,980,10
2020,6,11,1,22845,856
2020,6,11,2,666,24
2020,6,11,4,31525,1544
2020,6,11,5,10816,448
2020,6,11,6,143709,3570
2020,6,11,8,28632,148
2020,6,11,9,44461,114
2020,6,11,10,10106,50
2020,6,11,11,9589,52
2020,6,11,12,69061,1698
2020,6,11,13,52332,867
2020,6,11,15,680,7
2020,6,11,16,3303,41
2020,6,11,17,131731,842
2020,6,11,18,39714,417
2020,6,11,19,23103,370
2020,6,11,20,10984,53
2020,6,11,21,12128,99
2020,6,11,22,44585,442
2020,6,11,23,2667,30
2020,6,11,24,60823,709
2020,6,11,25,104667,511
2020,6,11,26,65627,250
2020,6,11,27,29347,447
2020,6,11,28,18483,0
2020,6,11,29,15924,262
2020,6,11,30,563,2
2020,6,11,31,16315,290
2020,6,11,32,10464,248
2020,6,11,33,5209,31
2020,6,11,34,165816,470
2020,6,11,35,9368,118
2020,6,11,36,385669,724
2020,6,11,37,39735,1430
2020,6,11,38,2983,39
2020,6,11,39,40004,429
2020,6,11,40,7626,146
2020,6,11,41,5252,153
2020,6,11,42,81944,534
2020,6,11,44,15862,106
2020,6,11,45,16441,682
2020,6,11,46,5665,61
2020,6,11,47,28766,387
2020,6,11,48,83772,2001
2020,6,11,49,13366,384
2020,6,11,50,1110,15
2020,6,11,51,52594,469
2020,6,11,53,26172,232
2020,6,11,54,2217,24
2020,6,11,55,24411,320
2020,6,11,56,1009,29
2020,6,12,1,23710,865
2020,6,12,2,688,22
2020,6,12,4,33167,1642
2020,6,12,5,11547,731
2020,6,12,6,147285,3576
2020,6,12,8,28807,175
2020,6,12,9,44689,228
2020,6,12,10,10173,67
2020,6,12,11,9654,65
2020,6,12,12,70963,1902
2020,6,12,13,53201,869
2020,6,12,15,694,14
2020,6,12,16,3354,51
2020,6,12,17,132489,758
2020,6,12,18,40114,400
2020,6,12,19,23455,352
2020,6,12,20,11152,168
2020,6,12,21,12352,224
2020,6,12,22,45108,523
2020,6,12,23,2721,54
2020,6,12,24,61262,439
